name,title,image_src,reports_to,chart_status
Debra O'Connell,"President, Networks",https://cdn.theorg.com/303f15c1-215a-464e-80ff-8c1e9ce19ff3_thumb.jpg,Diego Londono,4
Mark Zee,"Vice President, US & Global Content Sales & Distribution - Disney Entertainment",https://cdn.theorg.com/808b6a44-c3e8-4557-9c76-29361ac5535b_thumb.jpg,Diego Londono,4
Ashley Cartwright,"Vice President, Media",https://cdn.theorg.com/8666eb69-b3e3-415e-bea2-a7c7fe652f02_thumb.jpg,Diego Londono,4
Al Chang,Director Of Media,no_match,Ashley Cartwright,5
Shannon Johnston,"Director, Media Planning & Reporting",https://cdn.theorg.com/54fb8d80-037b-4c18-bff2-eec511ae18b7_thumb.jpg,Ashley Cartwright,5
Mickie Kittinger,Media Manager,https://cdn.theorg.com/95fa7604-092d-49bb-9bb9-098abffad4ea_thumb.jpg,Ashley Cartwright,5
Federico Marelli,"Senior Marketing & Media Buying Manager, Studio Theatrical & Disney+",https://cdn.theorg.com/edc71aa4-87fa-4489-aa5e-228ca9c5855d_thumb.jpg,Lee Jury,4
Piush Kothari,"Head Of Growth, Partnerships And International Expansion - Disney+ Hotstar",https://cdn.theorg.com/aa0232d7-33c9-4756-856c-9ded374dc1e3_thumb.jpg,Nami Patel,4
Nidhun Thankachan,Category Manager (strategy & Business) - Malayalam (hotstar),https://cdn.theorg.com/f1cd86fe-e8c0-41ab-88ad-0bf9cf446a1a_thumb.jpg,Piush Kothari,5
Tomasz Żak,"Vp, GM Consumer Products, Games & Publishing Cee, Turkey, Israel, Greece.",https://cdn.theorg.com/7ef129ac-be89-40c9-92b0-be7e0c199c5f_thumb.jpg,Claire Terry,4
Sinéad Hiney,"Senior Manager, Global HR Operations",https://cdn.theorg.com/3d722cba-e541-4a59-b7d0-9415edf3a744_thumb.jpg,Toby List,4
Luke Waller,Content Researcher,no_match,Jessica Kam-Engle,4
Bro Huang,Manager,https://cdn.theorg.com/8a781f88-566b-4dfa-b664-4d2001172ad8_thumb.jpg,Jessica Kam-Engle,4
Rob Bull,Content Lead,no_match,Jessica Kam-Engle,4
Pete Davison,Director - Disney Gift Cards & Loyalty,https://cdn.theorg.com/35967369-536d-4dd0-b45e-79f00e1ca18b_thumb.jpg,Jessica Kam-Engle,4
Ravi Sharam,Executive - Disney & Telstra Channel Alliance,no_match,Jessica Kam-Engle,4
Ron Howl,Account Manager,no_match,Jessica Kam-Engle,4
La Ha Wing,Executive - Channel Alliance,no_match,Jessica Kam-Engle,4
Bob Yodd,GM,no_match,Mahesh Samat,4
Sarah Gask,EA,no_match,Mahesh Samat,4
Mike Layoung,Manager,no_match,Mahesh Samat,4
Kat Lee,Marketer,https://cdn.theorg.com/441309e5-f9b0-4500-9804-065342ca52d0_thumb.jpg,Mahesh Samat,4
Rebecca Foxing,PR Head,no_match,Mahesh Samat,4
Dan Wood,Brand Manager,no_match,Mahesh Samat,4
Adam Singer,Vertical Manager,no_match,Mahesh Samat,4
Dan Wilson,Account Manager,https://cdn.theorg.com/56ef3d5b-5a0f-40a2-8a79-8e818d03eb5d_thumb.jpg,Mahesh Samat,4
Adamson Wills,Executive - Disney & Telstra Channel Alliance,no_match,Mahesh Samat,4
San Mahood,Vertical Manager,no_match,Mahesh Samat,4
Rebecca Liven,EA to Dan Wood,no_match,Mahesh Samat,4
Haley Raw,Marketing lead,no_match,Kat Lee,5
Chew Hung,EA,https://cdn.theorg.com/fa0e48fb-0587-401c-9b4c-9af0368798c4_thumb.jpg,Allan Lang,4
Sally Hua,Manager,https://cdn.theorg.com/fdc062c3-dc5d-4543-94cc-5fc15c919973_thumb.jpg,Allan Lang,4
Yoshinori Urabe,"Director, CSO & CDO Of Retail Business In Japan",https://cdn.theorg.com/bad0f95a-9327-432c-8c58-d1e06b91015f_thumb.jpg,Allan Lang,4
Adam Hallow,Vertical Manager,no_match,Allan Lang,4
Dan Woodside,Account Manager,no_match,Allan Lang,4
Rebecca Withson,Executive - Disney & Telstra Channel Alliance,no_match,Allan Lang,4
Lang Cecilze,Vertical Manager,no_match,Allan Lang,4
Wentworth Fong,Vertical Manager,no_match,Allan Lang,4
